label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
690,-558.6937866210938,240.20962524414062,-50.47661209106445,10.055435180664062,13.560844421386719,-45.90669250488281,5.644244194030762,4.877762794494629,-30.5146541595459,-0.5741595029830933,-0.06651505827903748,-11.009957313537598,0.1622191220521927,52.77422332763672,35.24357604980469,27.24208641052246,18.722421646118164,24.135995864868164,18.080446243286133,7.083186149597168,5.77205228805542,9.198419570922852,8.13749885559082,10.675814628601074,6.7952446937561035,8.377569198608398,23.814238361245177,12.745267445361218,15.047847825965118,16.922591747628925,18.042129216554333,50.54374107034314,11.119432642242547,4.454572972133431,4.279235826443669,2.350562615724781,4.8398202929483585,3.1790873985332646,22.097378883515173,7.0977742487439395,0.6794430017471313,0.5279790759086609,0.4063085913658142,0.39996904134750366,0.4469240605831146,0.4778923988342285,0.4798755645751953,0.441925585269928,0.4229220449924469,0.4646507203578949,0.4636175036430359,0.3603336811065674,0.532672107219696,0.29707372188568115,0.2669104039669037,0.28426164388656616,0.3158620297908783,0.19995491206645966,0.20863141119480133,0.3243370056152344,0.34434404969215393,0.35250720381736755,0.2897210121154785,0.2886348068714142,0.26399123668670654,0.22809864580631256
1168,-342.6645812988281,193.2340087890625,-55.10667419433594,45.096221923828125,33.95392990112305,-38.63930892944336,6.244873046875,-18.22355842590332,-40.09543228149414,16.362409591674805,-3.1097843647003174,-23.320714950561523,11.49234676361084,34.6979866027832,21.924715042114258,10.760818481445312,5.612854957580566,5.130945205688477,11.17996597290039,14.762965202331543,11.211518287658691,8.374956130981445,4.8065948486328125,4.324020862579346,2.9237704277038574,2.23260498046875,22.136620782778824,17.983497087472752,22.3543264179589,15.663533618303562,15.213202063495375,58.08340076689154,16.04012909523243,3.6993516192372504,6.3348379603615586,6.292234779125424,2.9974451614805675,2.0667947575223535,21.589445028607653,5.9466518696275275,0.2584191560745239,0.4138900339603424,0.37382224202156067,0.10342893749475479,0.07232251018285751,0.13231168687343597,0.25284793972969055,0.2635165750980377,0.28459951281547546,0.34533873200416565,0.2991025745868683,0.4212101399898529,0.27982261776924133,0.27073585987091064,0.312602162361145,0.3218463957309723,0.0818401649594307,0.08637464791536331,0.10337106883525848,0.2236017882823944,0.30746713280677795,0.33462387323379517,0.3379915952682495,0.2583353817462921,0.3875797390937805,0.26918256282806396
1064,-389.2264099121094,112.23907470703125,-93.21752166748047,36.58800506591797,36.27016067504883,-48.41399002075195,-7.275388240814209,-24.311443328857422,-44.354759216308594,5.7300825119018555,-26.5758056640625,-46.45171356201172,8.287676811218262,48.52483367919922,28.159189224243164,15.646455764770508,23.150909423828125,18.21055793762207,15.948975563049316,10.991957664489746,9.13882827758789,10.752188682556152,13.48911190032959,8.87743854522705,10.992782592773438,7.480496883392334,30.78211463580672,18.518442401369747,16.56043021218936,14.481519988496057,20.25064507694423,68.66366636575732,15.493113307459012,9.592178455982875,7.985459542999879,6.799910105929839,2.9231179201116766,2.8043557686748284,16.730302000221133,4.345119102239754,0.0665215477347374,0.022957835346460342,0.020780084654688835,0.14163412153720856,0.5518415570259094,0.3320035934448242,0.10489024966955185,0.08635453134775162,0.12026834487915039,0.2986127734184265,0.5744689702987671,0.34039539098739624,0.20380054414272308,0.06414962559938431,0.014356395229697227,0.020339567214250565,0.11586777865886688,0.4409842789173126,0.2659400999546051,0.18577036261558533,0.12418338656425476,0.11769213527441025,0.22051027417182922,0.44553259015083313,0.28903698921203613,0.25663021206855774
2786,-572.735595703125,223.86126708984375,-55.38394546508789,20.634132385253906,22.132282257080078,-48.6055793762207,7.305899143218994,9.733467102050781,-24.35791778564453,7.926152229309082,-1.4281513690948486,-18.80775260925293,2.7571310997009277,36.23283004760742,20.54599380493164,28.646625518798828,21.12255859375,23.40911102294922,13.544617652893066,9.087549209594727,9.583059310913086,14.310164451599121,12.232261657714844,8.586085319519043,8.533281326293945,11.731836318969727,25.901193688711157,23.16105491000926,20.790326668461187,20.633501762671553,17.629067582788192,61.656881069222734,16.325815990622434,4.247374006902986,5.991534957441185,6.650471842820503,4.192447034956053,1.9619884840444737,16.01058042873751,5.963007309120103,0.27875983715057373,0.6049533486366272,0.8489812612533569,0.3315921425819397,0.07716744393110275,0.05628380924463272,0.2057158499956131,0.11798840016126633,0.06233016401529312,0.20004315674304962,0.21655568480491638,0.1262228786945343,0.15341176092624664,0.2454196959733963,0.30938205122947693,0.24914956092834473,0.2722315192222595,0.0826447531580925,0.061075303703546524,0.21277323365211487,0.1476241797208786,0.06500039249658585,0.1420295238494873,0.2633250951766968,0.22495904564857483,0.1558954268693924
1866,-315.5540466308594,152.539794921875,-46.14133071899414,-5.041962623596191,2.667980909347534,-47.475990295410156,-15.051386833190918,-12.618264198303223,-46.077571868896484,-20.33431625366211,-10.333030700683594,-29.13035011291504,-12.520967483520508,65.70953369140625,32.96852493286133,29.70166778564453,7.932342052459717,11.626885414123535,31.059831619262695,8.62555980682373,9.934675216674805,13.665740966796875,6.124455451965332,4.490889549255371,11.137307167053223,8.130792617797852,38.36555993759922,19.82580623181064,23.728593433409106,22.152163904864594,18.4467322691103,60.53365950827711,17.219963422145582,7.516099779118783,6.252601679005774,8.152572431437944,7.2395984962423725,3.80036572539634,16.782099835267342,6.870592934726762,0.11630953848361969,0.06058582291007042,0.09773261100053787,0.14918892085552216,0.17905843257904053,0.2912806272506714,0.4136146008968353,0.2967816889286041,0.15183570981025696,0.11033075302839279,0.43905171751976013,0.6663963198661804,0.36862900853157043,0.21288742125034332,0.11352057009935379,0.12106895446777344,0.11847949028015137,0.1583811193704605,0.2785358726978302,0.4513911008834839,0.3332538306713104,0.26961180567741394,0.24935153126716614,0.3635964095592499,0.3479871153831482,0.36054620146751404
1370,-321.7809753417969,156.0491943359375,-46.69489669799805,63.6898193359375,35.70546340942383,-60.12272644042969,-4.1832170486450195,-1.6013432741165161,-37.493961334228516,-12.777751922607422,-23.693359375,-22.85628890991211,7.449194431304932,81.73658752441406,43.018035888671875,24.820093154907227,19.201412200927734,11.808822631835938,16.52016258239746,9.053596496582031,8.614927291870117,10.474137306213379,5.3640031814575195,7.576241970062256,10.50235652923584,3.000843048095703,29.7409105812305,14.710343094964264,19.867694295039865,15.637621312136009,19.26184408057959,63.32762605954071,14.671998297317426,8.541696477478297,4.5702155966899545,3.9533543621427416,2.3533908558997263,1.977918194058881,19.358382692640028,6.241936871056011,0.16933442652225494,0.16038596630096436,0.1398719698190689,0.17945559322834015,0.2492542266845703,0.7391207218170166,0.6194747686386108,0.21572014689445496,0.18594802916049957,0.17291022837162018,0.3200090527534485,0.6234290599822998,0.35941094160079956,0.14210419356822968,0.1535433530807495,0.11064876616001129,0.14199000597000122,0.1520906239748001,0.279236376285553,0.2798823118209839,0.19810184836387634,0.20135416090488434,0.14392805099487305,0.19278310239315033,0.3251165747642517,0.25701677799224854
1797,-337.0601501464844,154.49737548828125,-46.915863037109375,-3.4377024173736572,6.024225234985352,-42.49718475341797,-17.943103790283203,-12.43416976928711,-39.98092269897461,-24.4772891998291,-18.291519165039062,-21.51625633239746,-5.918132305145264,66.41129302978516,22.625368118286133,29.37184715270996,9.047801971435547,14.216546058654785,26.244308471679688,8.217509269714355,9.863253593444824,12.412863731384277,6.300441741943359,3.3877196311950684,6.8440070152282715,7.663002967834473,36.67751933032367,19.87723214805432,26.634992756683314,20.7792131444233,17.369518701213842,57.61614010389239,16.722185377713593,7.486700676544244,4.022448098536229,6.163086091319329,5.802474197406558,2.905922608547227,19.90697836477063,7.396003021438416,0.04306260123848915,0.03753004968166351,0.0734102874994278,0.265822172164917,0.29045066237449646,0.14848965406417847,0.27808883786201477,0.3142789900302887,0.15379083156585693,0.055292535573244095,0.3104074001312256,0.9238924980163574,0.3668055534362793,0.052468687295913696,0.03998280316591263,0.08205711096525192,0.24656617641448975,0.273480623960495,0.15098044276237488,0.3469254672527313,0.39057278633117676,0.2145218402147293,0.06483043730258942,0.15091341733932495,0.160133957862854,0.2855154871940613
2951,-500.0846862792969,219.32327270507812,-54.2285270690918,4.166309833526611,25.616111755371094,-36.02211380004883,-3.996460437774658,0.5710898041725159,-26.632469177246094,-6.881112575531006,-12.603448867797852,-19.39361572265625,4.1027750968933105,72.85236358642578,34.270851135253906,47.157772064208984,26.925718307495117,31.202680587768555,13.702174186706543,11.33187198638916,10.346905708312988,12.745857238769531,12.9652099609375,8.940277099609375,9.607768058776855,7.40178918838501,24.90679217300358,21.477614493293647,20.480724241359685,17.94040288439136,16.26265296532803,55.42524664660268,14.498031781295863,5.285420572397005,4.503302752480043,5.069028867447388,4.561916709054465,3.5369546502564826,18.292147784694162,7.5169803329208,0.27121391892433167,0.2205425351858139,0.22502140700817108,0.11977752298116684,0.21524953842163086,0.39075279235839844,0.2636859118938446,0.22699476778507233,0.23590664565563202,0.2310449331998825,0.42118963599205017,0.6258537173271179,0.5200784802436829,0.18374790251255035,0.2401692271232605,0.21218490600585938,0.09897436201572418,0.2311096042394638,0.35599979758262634,0.27032649517059326,0.3047313094139099,0.3087526559829712,0.24561873078346252,0.31751513481140137,0.3872166872024536,0.28764772415161133
1279,-533.0507202148438,245.95509338378906,-91.3076400756836,0.6674721837043762,25.064943313598633,-40.26899337768555,3.251769781112671,-1.591303825378418,-20.117883682250977,19.46906280517578,4.134738445281982,-9.35875415802002,2.31887149810791,28.199718475341797,22.26494598388672,18.956335067749023,20.111976623535156,10.037524223327637,7.450079917907715,8.410860061645508,3.860210657119751,3.8837201595306396,5.706757068634033,3.8824961185455322,11.395983695983887,4.589757442474365,23.858270472317315,20.364716555039063,16.81184508906261,15.636243201209517,18.853282061953447,60.60405559188445,13.475673469496142,2.780770241821239,4.71192900328404,3.789417675707837,1.8865782406998195,2.3684174877776676,21.0035292372629,7.538760500850534,0.4726087749004364,0.33892083168029785,0.29170486330986023,0.30504533648490906,0.20539049804210663,0.43557441234588623,0.5468858480453491,0.18546746671199799,0.1464209407567978,0.12589490413665771,0.2109595090150833,0.47071191668510437,0.3993188440799713,0.39083707332611084,0.330443412065506,0.20559749007225037,0.3351214528083801,0.16699308156967163,0.35167840123176575,0.4103759229183197,0.10937421768903732,0.07975532859563828,0.052771031856536865,0.11662459373474121,0.27062684297561646,0.21544377505779266
2934,-582.7083740234375,188.76695251464844,-70.69117736816406,28.209436416625977,28.29880142211914,-42.18062210083008,9.57144832611084,0.5866872072219849,-25.914737701416016,15.448101997375488,-0.5694814920425415,-18.595211029052734,6.47628116607666,58.47312927246094,46.489959716796875,30.345966339111328,15.277717590332031,7.486361026763916,13.13591480255127,16.893800735473633,8.058736801147461,8.541695594787598,6.087851047515869,8.22720718383789,5.8945770263671875,11.047983169555664,21.225778221559857,14.067597813510664,15.664262824849128,14.585604659254633,15.94024486596453,62.34112131517221,13.088030422085415,7.3266400273110195,4.918844784259625,4.468992655596375,2.552838742454396,3.0023913129625655,20.26280315882102,5.754945938803061,0.3039049506187439,0.37419426441192627,0.3701076805591583,0.3272496163845062,0.416279137134552,0.33931607007980347,0.1947140395641327,0.11812100559473038,0.18478932976722717,0.2729681134223938,0.3842253088951111,0.4562740921974182,0.31516343355178833,0.2951869070529938,0.3767048120498657,0.3745448589324951,0.27461305260658264,0.3199906349182129,0.31113144755363464,0.21411514282226562,0.08796270191669464,0.16964073479175568,0.2298167198896408,0.35735538601875305,0.40669766068458557,0.21698103845119476
2888,-333.0605163574219,239.68768310546875,-66.36262512207031,11.658161163330078,0.6824129819869995,-52.214481353759766,20.506593704223633,2.661538600921631,-28.9349308013916,14.17825984954834,-10.11143970489502,-17.773193359375,20.203081130981445,42.028255462646484,37.57222366333008,12.655823707580566,27.808753967285156,28.200756072998047,13.168465614318848,5.282962322235107,12.577555656433105,9.29897403717041,5.315157413482666,7.387799263000488,4.725383281707764,3.3894357681274414,22.38052721298747,14.880451785264205,17.697141103009685,17.566367600855465,14.823177584090752,61.72870460412694,13.390260643560358,5.221526193960547,6.729948293865166,3.404485683036904,5.23316175378652,1.3461043492265672,19.5649432517501,6.966555035279299,0.5908285975456238,0.5720306634902954,0.5207979679107666,0.2690431475639343,0.23151391744613647,0.47908252477645874,0.6277609467506409,0.6271780729293823,0.6293807625770569,0.4030517041683197,0.3481338322162628,0.4144667983055115,0.4643698036670685,0.2548529803752899,0.2203488051891327,0.2729838788509369,0.19186359643936157,0.11453285813331604,0.23946498334407806,0.31942346692085266,0.2238544374704361,0.29970991611480713,0.23309488594532013,0.19086603820323944,0.2538527250289917,0.2709481418132782
248,-388.6876525878906,171.072021484375,-88.62661743164062,38.7879753112793,43.372108459472656,-53.43037033081055,-13.292353630065918,-19.976451873779297,-49.601593017578125,-7.728307723999023,-26.196855545043945,-41.15045166015625,1.1918922662734985,57.9759407043457,16.578065872192383,38.50644302368164,14.939571380615234,10.701223373413086,24.41977310180664,6.08473539352417,10.820889472961426,11.006721496582031,10.747993469238281,7.775610446929932,10.379154205322266,7.146309852600098,38.080774207097775,17.846736327148186,23.536102066723434,15.395523191532035,16.918515536000783,61.8126480787856,13.281416477460514,9.097991903664163,5.373606437276638,6.201152901936419,2.3072390918574133,2.5373975946001988,21.531461916806823,6.349990942344502,0.13682055473327637,0.08022589236497879,0.13645127415657043,0.5245285034179688,0.4609275460243225,0.3444441854953766,0.4225635528564453,0.4441085755825043,0.24043110013008118,0.23199279606342316,0.4575846493244171,0.7267856001853943,0.29086461663246155,0.12413264811038971,0.05384047329425812,0.08648271858692169,0.3652261197566986,0.28399378061294556,0.26704227924346924,0.3435571491718292,0.4115831255912781,0.23539145290851593,0.29688647389411926,0.3008360266685486,0.25963470339775085,0.28354209661483765
724,-486.8923034667969,216.3433380126953,-19.27133560180664,-10.366222381591797,-16.82977294921875,-52.87773895263672,-0.4401783049106598,8.466668128967285,-23.160524368286133,-3.457183361053467,-2.021538496017456,-17.4088191986084,-1.0675082206726074,63.83903884887695,39.1795768737793,15.591392517089844,16.772687911987305,7.1909003257751465,36.84725570678711,14.79111099243164,8.226173400878906,9.142119407653809,5.742590427398682,8.877241134643555,3.8108158111572266,5.960444927215576,22.228576397980284,17.701152977652725,15.519034046006226,21.965013552511603,17.320986449382364,55.08511444400049,12.25214321507602,3.9993912934614593,5.378572399234509,4.735395219547202,3.597247220527762,3.01694450432977,14.990273928554616,6.371053125580473,0.7201540470123291,0.6120491027832031,0.27872174978256226,0.2557157874107361,0.3948882222175598,0.37560611963272095,0.26787465810775757,0.2244911640882492,0.2916369140148163,0.432803213596344,0.4344004690647125,0.3902811110019684,0.4797493815422058,0.3156495690345764,0.337740957736969,0.22399134933948517,0.19152133166790009,0.22149905562400818,0.18473444879055023,0.20010098814964294,0.1878344714641571,0.23266252875328064,0.2985234558582306,0.2522411346435547,0.2982437014579773,0.2424630969762802
2832,-362.03521728515625,173.8663330078125,-115.77619171142578,10.339130401611328,27.861215591430664,-49.41914749145508,1.6312901973724365,-20.74422836303711,-49.35681915283203,9.434576988220215,-17.715726852416992,-45.45627975463867,1.0150227546691895,78.1502456665039,27.510345458984375,47.906585693359375,17.59698486328125,10.249892234802246,19.643457412719727,9.867134094238281,11.522650718688965,14.209216117858887,15.964613914489746,2.796959638595581,10.61923885345459,8.824919700622559,36.547242227342245,21.40345729920215,22.711035853389376,18.015850673935756,21.126100201083844,66.20957617112461,15.94577604470805,6.358612721530835,5.973315507500413,5.574878403937432,4.67909573040785,4.9437835412272335,20.808672661355693,6.942851937153882,0.19425982236862183,0.37434545159339905,0.4229132831096649,0.4902102053165436,0.45629429817199707,0.27541041374206543,0.43076005578041077,0.2617858350276947,0.502730131149292,0.4362037777900696,0.43706661462783813,0.3843061923980713,0.23293253779411316,0.19177597761154175,0.33452510833740234,0.3843038082122803,0.22581250965595245,0.26210498809814453,0.23192059993743896,0.31864428520202637,0.18839998543262482,0.3529924750328064,0.27151283621788025,0.30984964966773987,0.2752613127231598,0.16478648781776428
